file,member,category,kind,line,ordinal,rule,statement,note
src/JGraph.Scripting/Jgs/JgsCallbackDispatcher.cs,EventDataFor,store,init,350,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","return JgsValue.Struct(new Dictionary<string, JgsValue>(StringComparer.Ordinal) { [ ] = source, [ ] = JgsValue.Str( ), [ ] = graphicsEvent.ContextO...","a handle value (a number) into a fresh event struct: immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsClass.cs,NewDefault,unclear,new JgsObject,146,0,V1.2 states the contract on the helper,var instance = new JgsObject(this),"a fresh instance's fields, before anyone holds it"
src/JGraph.Scripting/Jgs/JgsClass.cs,NewDefault,write,Fields,159,0,M7 gated setter; M3 detaches at Holders > 1,"instance.Fields[property.Spec.Name] = Check(property, start, line, col)","a fresh instance's fields, before anyone holds it"
src/JGraph.Scripting/Jgs/JgsClass.cs,Copy,unclear,new JgsObject,312,0,V1.2 states the contract on the helper,var clone = new JgsObject(Class),the clone's fields; the source is untouched
src/JGraph.Scripting/Jgs/JgsClass.cs,Copy,write,Fields,315,0,M7 gated setter; M3 detaches at Holders > 1,clone.Fields[name] = interpreter.CopyForBinding(value),the clone's fields; the source is untouched
src/JGraph.Scripting/Jgs/JgsClass.cs,WithReceiver,store,slot,354,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",all[i + 1] = arguments[i],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsEnvironment.cs,Declare,store,slot,150,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",_values[name] = value,the gate itself: what is stored is the caller's business — V2.3's tripwire holds every Declare/TryAssign caller
src/JGraph.Scripting/Jgs/JgsEnvironment.cs,DeclareFunction,store,slot,158,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",_values[name] = value,the gate itself: what is stored is the caller's business — V2.3's tripwire holds every Declare/TryAssign caller
src/JGraph.Scripting/Jgs/JgsEnvironment.cs,DeclareFunction,store,slot,160,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",_functionDefinitions[name] = value,the gate itself: what is stored is the caller's business — V2.3's tripwire holds every Declare/TryAssign caller
src/JGraph.Scripting/Jgs/JgsEnvironment.cs,TryAssign,store,slot,492,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",scope._values[name] = value,the gate itself: what is stored is the caller's business — V2.3's tripwire holds every Declare/TryAssign caller
src/JGraph.Scripting/Jgs/JgsLinalg.cs,TransposeBlocked,write,local,168,0,M7 gated setter; M3 detaches at Holders > 1,dest[(r * cols) + c] = source[sourceBase + r],"a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/JgsLinalg.cs,ShapeResult,adopt,JgsValue.Packed,187,0,V1.2 states the contract on the helper,JgsValue value = JgsValue.Packed(buffer),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsMatrix.cs,Like,mutate,TakeShapeOf,219,0,M4 fresh wrapper or the entry's own,result.TakeShapeOf(source),tags the result the caller just built
src/JGraph.Scripting/Jgs/JgsMatrix.cs,FromColumnMajorDims,adopt,JgsValue.Packed,398,0,V1.2 states the contract on the helper,JgsValue value = JgsValue.Packed(buffer),a mint helper; every caller hands it storage it allocated
src/JGraph.Scripting/Jgs/JgsMatrix.cs,FromElementsDims,adopt,JgsValue.Array,415,0,V1.2 states the contract on the helper,"JgsValue value = JgsPacking.Enabled && PackedOps.TryPackElements(columnMajor, out JgsValue packed) ? packed : JgsValue.Array(columnMajor)",a mint helper; every caller hands it storage it allocated
src/JGraph.Scripting/Jgs/JgsMatrix.cs,FromElements,unclear,Reshape,427,0,V1.2 states the contract on the helper,"packed.Reshape(rows, cols)",a mint helper; every caller hands it storage it allocated
src/JGraph.Scripting/Jgs/JgsMatrix.cs,FromElements,adopt,JgsValue.Array,431,0,V1.2 states the contract on the helper,"return rows == 1 ? JgsValue.Array(columnMajor) : JgsValue.Shaped(columnMajor, rows, cols)",a mint helper; every caller hands it storage it allocated
src/JGraph.Scripting/Jgs/JgsMatrix.cs,FromElements,adopt,JgsValue.Shaped,431,0,V1.2 states the contract on the helper,"return rows == 1 ? JgsValue.Array(columnMajor) : JgsValue.Shaped(columnMajor, rows, cols)",a mint helper; every caller hands it storage it allocated
src/JGraph.Scripting/Jgs/JgsMatrix.cs,FromColumnMajor,adopt,JgsValue.Packed,472,0,V1.2 states the contract on the helper,JgsValue value = JgsValue.Packed(buffer),a mint helper; every caller hands it storage it allocated
src/JGraph.Scripting/Jgs/JgsNumericClass.cs,Map,store,slot,207,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","mapped[i] = Map(source[i], numericClass)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsRunner.cs,DefineWorkspaceBuiltins,unclear,JgsValue.Cell,329,0,V1.2 states the contract on the helper,"environment.Builtins.Register(constructor, JgsValue.Function(new BuiltinFunction(constructor, (args, line, col) => { var given = args.ToList(); if ...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsRunner.cs,DisposePackedIn,store,add,776,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","if (visited.Add(value) && Releasable(value, value.AsImage))","transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsRunner.cs,DisposePackedIn,dispose,local,778,0,M6: disposed only at one holder,value.AsImage.Dispose(),"scratch the helper allocated for this call, or a destination it replaces, disposed by the one that made it"
src/JGraph.Scripting/Jgs/JgsRunner.cs,DisposePackedIn,store,add,785,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",if (value.Type == JgsType.Cell && visited.Add(value)),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsRunner.cs,DisposePackedIn,store,add,798,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",if (value.Type == JgsType.Struct && visited.Add(value)),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsRunner.cs,DisposePackedIn,store,add,819,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",if (value.Type != JgsType.Array || !visited.Add(value)),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsRunner.cs,DisposePackedIn,dispose,AsBuffer,828,0,M6 only at Holders == 1,value.AsBuffer.Dispose(),M6: the disposal walk; V1.2 frees only at Holders == 1 and stops at a shared container
src/JGraph.Scripting/Jgs/JgsRunner.cs,DisposePackedIn,dispose,AsPackedComplex,838,0,M6 only at Holders == 1,value.AsPackedComplex.Dispose(),M6: the disposal walk; V1.2 frees only at Holders == 1 and stops at a shared container
src/JGraph.Scripting/Jgs/JgsSprintf.cs,FormatMatlab,store,copy,53,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",stream.AddRange(arg.BoxedElements()),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsTextScanner.cs,Collected,store,slot,346,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",flat[(c * rows) + r] = r < elements.Length ? elements[r] : JgsValue.Str(string.Empty),"immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsValue.cs,Struct,unclear,new JgsStructArray,276,0,V1.2 states the contract on the helper,"public static JgsValue Struct(Dictionary<string, JgsValue> fields) => new(JgsType.Struct, new JgsStructArray([fields]), JgsPackedKind.Number, 1, 1)",a factory over the payload its caller allocated
src/JGraph.Scripting/Jgs/JgsValue.cs,StructArray,adopt,new JgsStructArray,297,0,M2 Share or copy,"public static JgsValue StructArray(Dictionary<string, JgsValue>[] elements) => StructArray(new JgsStructArray(elements), elements.Length == 0 ? 0 :...",a factory over the payload its caller allocated
src/JGraph.Scripting/Jgs/JgsValue.cs,PrivateCopy,store,slot,407,0,M2 Share: a handle is its own share,copy[i] = Share(slots[i]),"Share hands a handle object (or a containers.Map) back as it is since V4 (ADR 0165), so the audit sees a wrapper stored that was not minted; that is the rule — every copy of the container holds the one handle — and every other child is a counted share"
src/JGraph.Scripting/Jgs/JgsValue.cs,PrivateCopy,adopt,Elements,418,0,M2 Share or copy,elements[i] = structs.Elements[i],"M3's shallow detach of a struct array: the copy's own element array holds the source's dictionaries, each shared under a count on the next line"
src/JGraph.Scripting/Jgs/JgsValue.cs,PrivateCopy,unclear,new JgsObject,427,0,fresh: minted here,var copy = new JgsObject(instance.Class),"M3's detach of a value object: a new instance of the same class, filled below with shared children"
src/JGraph.Scripting/Jgs/JgsValue.cs,PrivateCopy,write,Fields,430,0,fresh storage: the copy's own,copy.Fields[name] = Share(held),"inside PrivateCopy: the fields are the new instance's, and each child is Share(held); on the tripwire's allow-list"
src/JGraph.Scripting/Jgs/JgsValue.cs,PrivateCopy,store,gated,430,0,M2 Share: a handle is its own share,copy.Fields[name] = Share(held),"Share hands a handle object (or a containers.Map) back as it is since V4 (ADR 0165), so the audit sees a wrapper stored that was not minted; that is the rule — every copy of the container holds the one handle — and every other child is a counted share"
src/JGraph.Scripting/Jgs/JgsValue.cs,SetSlot,store,slot,631,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",((JgsValue[])_reference!)[index] = value,the gate itself: what is stored is the caller's business — V2.3's tripwire holds every Declare/TryAssign caller
src/JGraph.Scripting/Jgs/PackedOps.cs,KeepShape,mutate,TakeShapeOf,182,0,V1.2 states the contract on the helper,result.TakeShapeOf(model),the copy is minted by the caller; M4's fresh case
src/JGraph.Scripting/Jgs/PackedOps.cs,CopyLeaves,write,local,535,0,M7 gated setter; M3 detaches at Holders > 1,buffer.AsSpan()[offset++] = value.AsNumber,"a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/PackedOps.cs,CopyLeaves,write,local,542,0,M7 gated setter; M3 detaches at Holders > 1,"source.CopyTo(buffer.AsSpan(offset, source.Length))","a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/PackedReduceOps.cs,MintScalars,dispose,local,440,0,M6: disposed only at one holder,dest.Dispose(),"scratch the helper allocated for this call, or a destination it replaces, disposed by the one that made it"
src/JGraph.Scripting/Jgs/PackedReduceOps.cs,MintScalars,adopt,JgsValue.Packed,444,0,V1.2 states the contract on the helper,"JgsValue packed = JgsValue.Packed(dest, kind)",a mint over the kernel's own destination buffer
src/JGraph.Scripting/Jgs/PackedReduceOps.cs,MintShaped,dispose,local,455,0,M6: disposed only at one holder,dest.Dispose(),"scratch the helper allocated for this call, or a destination it replaces, disposed by the one that made it"
src/JGraph.Scripting/Jgs/PackedReduceOps.cs,MintShaped,dispose,local,462,1,M6: disposed only at one holder,dest.Dispose(),"scratch the helper allocated for this call, or a destination it replaces, disposed by the one that made it"
src/JGraph.Scripting/Jgs/PackedReduceOps.cs,MintShaped,adopt,JgsValue.Packed,466,0,V1.2 states the contract on the helper,JgsValue packed = JgsValue.Packed(dest),a mint over the kernel's own destination buffer
src/JGraph.Scripting/Jgs/PackedSortOps.cs,Mint,dispose,local,159,0,M6: disposed only at one holder,buffer.Dispose(),"scratch the helper allocated for this call, or a destination it replaces, disposed by the one that made it"
src/JGraph.Scripting/Jgs/PackedSortOps.cs,Mint,adopt,JgsValue.Packed,163,0,V1.2 states the contract on the helper,JgsValue packed = JgsValue.Packed(buffer),a mint over the kernel's own destination buffer
src/JGraph.Scripting/Jgs/PackedTransformOps.cs,Mint,adopt,new JgsPackedComplex,114,0,V1.2 states the contract on the helper,"return JgsValue.PackedComplexArray(new JgsPackedComplex(re, im))",a scratch plane the mint allocated and did not hand on
src/JGraph.Scripting/Jgs/PackedTransformOps.cs,Mint,dispose,local,117,0,M6 only at Holders == 1,im.Dispose(),a scratch plane the mint allocated and did not hand on
src/JGraph.Scripting/Jgs/PackedTransformOps.cs,Mint,adopt,JgsValue.Packed,118,0,V1.2 states the contract on the helper,return JgsValue.Packed(re),a scratch plane the mint allocated and did not hand on
src/JGraph.Scripting/MatFile/MatFileReader.cs,Inflate,unclear,ReshapeDims,197,0,V1.2 states the contract on the helper,value.ReshapeDims(dims),the payload comes from the caller; V1.2 states the contract on the helper
